id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5081889692,Trevor Smith,https://api.openalex.org/works?filter=author.id:A5059022705,17,211,US
https://openalex.org/A5073180609,Joel Tetreault,https://api.openalex.org/works?filter=author.id:A5038106045,34,197,GB
https://openalex.org/A5085374728,Naum I. Gershenzon,https://api.openalex.org/works?filter=author.id:A5035299451,24,141,US
https://openalex.org/A5057372216,Peter Key,https://api.openalex.org/works?filter=author.id:A5053550912,27,141,GB
https://openalex.org/A5026756246,Amalia de Götzen,https://api.openalex.org/works?filter=author.id:A5057372216,10,105,DK
https://openalex.org/A5009288058,Thomas M. Arnold,https://api.openalex.org/works?filter=author.id:A5073180609,19,104,US
https://openalex.org/A5068082719,D. Olguı́n,https://api.openalex.org/works?filter=author.id:A5052039347,18,92,MX
https://openalex.org/A5035683036,John S. Spika,https://api.openalex.org/works?filter=author.id:A5029570719,36,87,CA
https://openalex.org/A5007138994,Michael E. Sykuta,https://api.openalex.org/works?filter=author.id:A5083165682,14,85,US
https://openalex.org/A5023422683,Fotini Christia,https://api.openalex.org/works?filter=author.id:A5081889692,14,82,US
https://openalex.org/A5052039347,Andrew Howes,https://api.openalex.org/works?filter=author.id:A5080892223,23,68,GB
https://openalex.org/A5083165682,Marco Di Giovanni,https://api.openalex.org/works?filter=author.id:A5066721195,10,62,IT
https://openalex.org/A5053550912,Gabriëlla Blokland,https://api.openalex.org/works?filter=author.id:A5078703022,17,51,NL
https://openalex.org/A5029570719,M. Victoria Luzón,https://api.openalex.org/works?filter=author.id:A5015630332,14,46,ES
https://openalex.org/A5080892223,Viktoriya Semeshenko,https://api.openalex.org/works?filter=author.id:A5031431962,8,39,AR
https://openalex.org/A5035299451,Matteo Venanzi,https://api.openalex.org/works?filter=author.id:A5088337479,12,38,US
https://openalex.org/A5088337479,Tomoki Ito,https://api.openalex.org/works?filter=author.id:A5035683036,4,26,JP
https://openalex.org/A5059022705,Grace Venechuk,https://api.openalex.org/works?filter=author.id:A5023422683,7,16,US
https://openalex.org/A5038106045,Ching Jin,https://api.openalex.org/works?filter=author.id:A5009288058,4,12,US
https://openalex.org/A5015630332,Andrew Bulovsky,https://api.openalex.org/works?filter=author.id:A5085374728,2,9,GB
https://openalex.org/A5001427381,Saket Karve,https://api.openalex.org/works?filter=author.id:A5087364769,3,6,US
https://openalex.org/A5021551817,Niloy Ganguly,https://api.openalex.org/works?filter=author.id:A5073812421,33,435,IN
https://openalex.org/A5006065507,José M Valderas,https://api.openalex.org/works?filter=author.id:A5022527000,51,250,SG
https://openalex.org/A5012726123,Ernesto Jiménez-Ruiz,https://api.openalex.org/works?filter=author.id:A5056324053,27,215,NO
https://openalex.org/A5064860120,George Newman,https://api.openalex.org/works?filter=author.id:A5049664275,33,201,CA
https://openalex.org/A5089726659,Irina Guseva Canu,https://api.openalex.org/works?filter=author.id:A5090925838,22,175,CH
https://openalex.org/A5029930130,Christian Bird,https://api.openalex.org/works?filter=author.id:A5036278905,42,174,US
https://openalex.org/A5089831647,Paul Hines,https://api.openalex.org/works?filter=author.id:A5065579564,32,147,US
https://openalex.org/A5078987306,Dan Lockton,https://api.openalex.org/works?filter=author.id:A5046024097,15,141,GB
https://openalex.org/A5054244372,Thomas A. Loughran,https://api.openalex.org/works?filter=author.id:A5032287382,28,125,US
https://openalex.org/A5032348582,Gary P. Kofinas,https://api.openalex.org/works?filter=author.id:A5075048065,26,100,US
https://openalex.org/A5073812421,Fei Shu,https://api.openalex.org/works?filter=author.id:A5064266755,11,98,US
https://openalex.org/A5022527000,Lucas Santos de Oliveira,https://api.openalex.org/works?filter=author.id:A5032348582,7,76,BR
https://openalex.org/A5019096898,Rich C. McIlroy,https://api.openalex.org/works?filter=author.id:A5054244372,17,66,GB
https://openalex.org/A5036278905,Deepanway Ghosal,https://api.openalex.org/works?filter=author.id:A5086877005,13,58,SG
https://openalex.org/A5049664275,Andrew J. Reagan,https://api.openalex.org/works?filter=author.id:A5078987306,16,52,US
https://openalex.org/A5065579564,Juliane E. Kämmer,https://api.openalex.org/works?filter=author.id:A5029930130,12,48,CH
https://openalex.org/A5075048065,Xiu-Xiu Zhan,https://api.openalex.org/works?filter=author.id:A5019096898,11,46,CN
https://openalex.org/A5021359085,R. van der Noll,https://api.openalex.org/works?filter=author.id:A5021551817,3,43,NL
https://openalex.org/A5077689950,Richard Hodgett,https://api.openalex.org/works?filter=author.id:A5089726659,6,16,GB
https://openalex.org/A5064266755,Yingjie Zhang,https://api.openalex.org/works?filter=author.id:A5077689950,4,8,CN
https://openalex.org/A5056324053,Boquan Tian,https://api.openalex.org/works?filter=author.id:A5064860120,4,7,CN
https://openalex.org/A5070453997,Siyan Zhan,https://api.openalex.org/works?filter=author.id:A5025030665,35,703,CN
https://openalex.org/A5039016676,Kevin W. Bowyer,https://api.openalex.org/works?filter=author.id:A5019673624,65,646,US
https://openalex.org/A5006166675,Nicola Low,https://api.openalex.org/works?filter=author.id:A5080408994,62,451,CH
https://openalex.org/A5019673624,Todd K. Shackelford,https://api.openalex.org/works?filter=author.id:A5050614301,55,269,US
https://openalex.org/A5020719486,Jiayue Wang,https://api.openalex.org/works?filter=author.id:A5020719486,24,249,CN
https://openalex.org/A5070221432,Claudia Pagliari,https://api.openalex.org/works?filter=author.id:A5059448323,47,217,GB
https://openalex.org/A5063520476,Ulf Liebe,https://api.openalex.org/works?filter=author.id:A5027869544,25,151,GB
https://openalex.org/A5013216755,Tamar Saguy,https://api.openalex.org/works?filter=author.id:A5076627572,26,138,IL
https://openalex.org/A5000731446,Alberto Valli,https://api.openalex.org/works?filter=author.id:A5042052732,21,133,IT
https://openalex.org/A5081871525,Crystal L. Hoyt,https://api.openalex.org/works?filter=author.id:A5067428017,31,129,US
https://openalex.org/A5043071423,Mihai Avram,https://api.openalex.org/works?filter=author.id:A5063520476,15,119,DE
https://openalex.org/A5067428017,Charles Huamaní,https://api.openalex.org/works?filter=author.id:A5043071423,14,96,PE
https://openalex.org/A5042783525,Joseph L. Austerweil,https://api.openalex.org/works?filter=author.id:A5081871525,17,90,US
https://openalex.org/A5059448323,Alfredo Yegros-Yegros,https://api.openalex.org/works?filter=author.id:A5070453997,11,88,NL
https://openalex.org/A5076627572,Edo Liberty,https://api.openalex.org/works?filter=author.id:A5042783525,22,75,US
https://openalex.org/A5027869544,John Voiklis,https://api.openalex.org/works?filter=author.id:A5039016676,9,51,US
https://openalex.org/A5080408994,Bharath Ganesh,https://api.openalex.org/works?filter=author.id:A5000731446,9,44,NL
https://openalex.org/A5050466304,Zhucheng Tu,https://api.openalex.org/works?filter=author.id:A5006166675,8,34,US
https://openalex.org/A5059298316,Alan Novaes Tump,https://api.openalex.org/works?filter=author.id:A5013216755,5,22,DE
https://openalex.org/A5019070361,Salvatore Pagano,https://api.openalex.org/works?filter=author.id:A5019070361,4,11,IT
https://openalex.org/A5085768387,Patrick Gildersleve,https://api.openalex.org/works?filter=author.id:A5070221432,3,11,GB
https://openalex.org/A5050614301,Yonas Mitike Kassa,https://api.openalex.org/works?filter=author.id:A5033806050,2,8,ES
https://openalex.org/A5033806050,Ian Munro,https://api.openalex.org/works?filter=author.id:A5059298316,4,7,US
https://openalex.org/A5025030665,Hannah Benner Waldfogel,https://api.openalex.org/works?filter=author.id:A5085768387,2,7,CA
https://openalex.org/A5074781940,Chen Xu,https://api.openalex.org/works?filter=author.id:A5044348796,80,662,CN
https://openalex.org/A5036872455,Durk Wiersma,https://api.openalex.org/works?filter=author.id:A5082675773,53,337,US
https://openalex.org/A5015978684,Oliver P. John,https://api.openalex.org/works?filter=author.id:A5018152871,88,287,US
https://openalex.org/A5035332054,Michael Ussher,https://api.openalex.org/works?filter=author.id:A5019012827,48,259,CA
https://openalex.org/A5041049334,Adam P. Vogel,https://api.openalex.org/works?filter=author.id:A5070930882,31,228,AU
https://openalex.org/A5017309210,Emmanuel M. Pothos,https://api.openalex.org/works?filter=author.id:A5038411635,31,205,GB
https://openalex.org/A5044348796,R. E. Samuelson,https://api.openalex.org/works?filter=author.id:A5057702756,35,202,US
https://openalex.org/A5073565809,Yarrow Dunham,https://api.openalex.org/works?filter=author.id:A5073565809,32,198,US
https://openalex.org/A5070930882,Sven Dickinson,https://api.openalex.org/works?filter=author.id:A5044181099,35,196,CA
https://openalex.org/A5019945431,Marco Brambilla,https://api.openalex.org/works?filter=author.id:A5036872455,18,190,IT
https://openalex.org/A5038411635,Kees van Oers,https://api.openalex.org/works?filter=author.id:A5017388440,41,182,NL
https://openalex.org/A5016292975,Kenneth Benoit,https://api.openalex.org/works?filter=author.id:A5016292975,39,135,GB
https://openalex.org/A5076022753,Antonietta M. Esposito,https://api.openalex.org/works?filter=author.id:A5076022753,16,96,IT
https://openalex.org/A5044181099,Juuso Töyli,https://api.openalex.org/works?filter=author.id:A5017309210,20,89,FI
https://openalex.org/A5035336721,Chenbo Fu,https://api.openalex.org/works?filter=author.id:A5005491880,20,79,CN
https://openalex.org/A5017388440,Patrick Staples,https://api.openalex.org/works?filter=author.id:A5045799059,13,43,US
https://openalex.org/A5019012827,Saulo D. S. Reis,https://api.openalex.org/works?filter=author.id:A5019211686,12,31,BR
https://openalex.org/A5009058315,Monica Stephens,https://api.openalex.org/works?filter=author.id:A5019945431,9,26,GB
https://openalex.org/A5005491880,Philipp Agethen,https://api.openalex.org/works?filter=author.id:A5009058315,6,24,DE
https://openalex.org/A5018152871,Jiaming Zeng,https://api.openalex.org/works?filter=author.id:A5041049334,6,23,CN
https://openalex.org/A5024535380,Arnau Monterde,https://api.openalex.org/works?filter=author.id:A5015978684,4,21,ES
https://openalex.org/A5045799059,Nikolaos Athanasis,https://api.openalex.org/works?filter=author.id:A5035332054,9,21,GR
https://openalex.org/A5057702756,Carmen Kung,https://api.openalex.org/works?filter=author.id:A5035336721,6,21,AU
https://openalex.org/A5019211686,Lorraine Lin,https://api.openalex.org/works?filter=author.id:A5024535380,6,16,US
https://openalex.org/A5081035072,Eneko Agirre,https://api.openalex.org/works?filter=author.id:A5047151336,43,348,ES
https://openalex.org/A5079349226,Kou Murayama,https://api.openalex.org/works?filter=author.id:A5089165062,47,277,DE
https://openalex.org/A5042170393,Nathan Schneider,https://api.openalex.org/works?filter=author.id:A5014008069,23,272,US
https://openalex.org/A5034534394,Массимилиано Феррара,https://api.openalex.org/works?filter=author.id:A5002127800,23,253,IT
https://openalex.org/A5031687926,Steve Easterbrook,https://api.openalex.org/works?filter=author.id:A5079349226,40,212,CA
https://openalex.org/A5089165062,Bart A. Nolet,https://api.openalex.org/works?filter=author.id:A5086605880,42,192,NL
https://openalex.org/A5075633444,Fernando P. Santos,https://api.openalex.org/works?filter=author.id:A5075633444,18,107,NL
https://openalex.org/A5086605880,Samantha Bates,https://api.openalex.org/works?filter=author.id:A5032756299,26,90,AU
https://openalex.org/A5021982064,Brandon G. Bergman,https://api.openalex.org/works?filter=author.id:A5021982064,20,79,US
https://openalex.org/A5022625554,Anabela Carneiro,https://api.openalex.org/works?filter=author.id:A5042170393,11,68,PT
https://openalex.org/A5022902229,Brent Hughes,https://api.openalex.org/works?filter=author.id:A5077285288,21,63,US
https://openalex.org/A5047151336,David Swanson,https://api.openalex.org/works?filter=author.id:A5076098643,10,52,GB
https://openalex.org/A5032756299,Carolyn Hank,https://api.openalex.org/works?filter=author.id:A5024890366,7,38,US
https://openalex.org/A5002134314,Anton Borg,https://api.openalex.org/works?filter=author.id:A5046863989,8,34,SE
https://openalex.org/A5083159568,Beatrice Eugster,https://api.openalex.org/works?filter=author.id:A5081035072,5,31,CH
https://openalex.org/A5024890366,Heonsoo Lee,https://api.openalex.org/works?filter=author.id:A5022902229,11,27,US
https://openalex.org/A5034426215,Aseel Addawood,https://api.openalex.org/works?filter=author.id:A5034426215,8,22,SA
https://openalex.org/A5044956703,Thomas St. Louis,https://api.openalex.org/works?filter=author.id:A5083159568,7,20,US
https://openalex.org/A5076098643,Olayemi Hafeez Rufai,https://api.openalex.org/works?filter=author.id:A5090763801,3,16,CN
https://openalex.org/A5046863989,Eshwar Ravishankar,https://api.openalex.org/works?filter=author.id:A5087454958,4,10,US
https://openalex.org/A5090763801,Ko-Chen Lee,https://api.openalex.org/works?filter=author.id:A5031687926,4,5,TW
https://openalex.org/A5012101874,Yujun Wang,https://api.openalex.org/works?filter=author.id:A5028067869,68,1252,CN
https://openalex.org/A5067027289,Andreas Wienke,https://api.openalex.org/works?filter=author.id:A5033409292,37,755,DE
https://openalex.org/A5009592473,Klaus Keller,https://api.openalex.org/works?filter=author.id:A5077042612,40,366,US
https://openalex.org/A5013075653,Chris Kenyon,https://api.openalex.org/works?filter=author.id:A5058895835,27,282,ZA
https://openalex.org/A5049594877,Kathrin Ackermann,https://api.openalex.org/works?filter=author.id:A5017593643,25,218,DE
https://openalex.org/A5085505962,Jacqueline Johnson,https://api.openalex.org/works?filter=author.id:A5071403731,28,203,US
https://openalex.org/A5013913002,James S. Risbey,https://api.openalex.org/works?filter=author.id:A5080532529,42,198,AU
https://openalex.org/A5071403731,Virginia Best,https://api.openalex.org/works?filter=author.id:A5083838542,29,167,US
https://openalex.org/A5080532529,Christopher G. Lucas,https://api.openalex.org/works?filter=author.id:A5031463408,19,165,GB
https://openalex.org/A5077042612,Katja Verbeeck,https://api.openalex.org/works?filter=author.id:A5013075653,15,118,BE
https://openalex.org/A5083838542,David R. Ewoldsen,https://api.openalex.org/works?filter=author.id:A5049594877,19,111,US
https://openalex.org/A5031463408,Benson Ogunjimi,https://api.openalex.org/works?filter=author.id:A5017109116,20,109,BE
https://openalex.org/A5058895835,Rasmus Oestergaard Nielsen,https://api.openalex.org/works?filter=author.id:A5009592473,28,101,DK
https://openalex.org/A5060009020,Marc J. Ventresca,https://api.openalex.org/works?filter=author.id:A5028174034,30,97,GB
https://openalex.org/A5017593643,Elena Not,https://api.openalex.org/works?filter=author.id:A5090016322,18,71,IT
https://openalex.org/A5088847375,Travis Coan,https://api.openalex.org/works?filter=author.id:A5060009020,14,69,GB
https://openalex.org/A5028067869,Carolina Lagares‐Franco,https://api.openalex.org/works?filter=author.id:A5052043048,15,61,ES
https://openalex.org/A5017109116,Dorian Pustina,https://api.openalex.org/works?filter=author.id:A5013913002,14,56,US
https://openalex.org/A5003429507,Raphael H. Heiberger,https://api.openalex.org/works?filter=author.id:A5045935650,8,53,DE
https://openalex.org/A5060619980,Marco Grassia,https://api.openalex.org/works?filter=author.id:A5003429507,5,33,IT
https://openalex.org/A5045935650,Stefan F. Bernritter,https://api.openalex.org/works?filter=author.id:A5067027289,11,26,GB
https://openalex.org/A5033409292,Damian Eduardo Taranto,https://api.openalex.org/works?filter=author.id:A5085505962,4,14,IT
https://openalex.org/A5090016322,Ruqiyabi Naz Awan,https://api.openalex.org/works?filter=author.id:A5088847375,3,11,AE
https://openalex.org/A5028174034,Tomoyuki Kume,https://api.openalex.org/works?filter=author.id:A5012101874,3,7,JP
https://openalex.org/A5052043048,Achim Hendriks,https://api.openalex.org/works?filter=author.id:A5060619980,2,6,DE
https://openalex.org/A5042435184,Lars Peter Hansen,https://api.openalex.org/works?filter=author.id:A5071003992,61,411,US
https://openalex.org/A5052295709,Zhen Huang,https://api.openalex.org/works?filter=author.id:A5011008665,30,303,CN
https://openalex.org/A5065859286,Eduardo Blanco,https://api.openalex.org/works?filter=author.id:A5052295709,31,269,ES
https://openalex.org/A5002776524,Linda Douw,https://api.openalex.org/works?filter=author.id:A5090414948,40,191,NL
https://openalex.org/A5029118616,Mark van den Brand,https://api.openalex.org/works?filter=author.id:A5029542014,28,166,NL
https://openalex.org/A5000432566,Yasunori Kimura,https://api.openalex.org/works?filter=author.id:A5064924981,14,142,JP
https://openalex.org/A5057345471,Guoyong Cai,https://api.openalex.org/works?filter=author.id:A5029118616,10,133,CN
https://openalex.org/A5017713240,Antonino Crivello,https://api.openalex.org/works?filter=author.id:A5066863042,19,85,IT
https://openalex.org/A5040834180,Peter Chambers,https://api.openalex.org/works?filter=author.id:A5067278009,6,59,AU
https://openalex.org/A5063976924,Parantapa Bhattacharya,https://api.openalex.org/works?filter=author.id:A5064307334,11,47,US
https://openalex.org/A5067278009,Elijah Mayfield,https://api.openalex.org/works?filter=author.id:A5017713240,13,46,US
https://openalex.org/A5064924981,Kilian Evang,https://api.openalex.org/works?filter=author.id:A5052327595,11,36,DE
https://openalex.org/A5042849000,Yudong Tan,https://api.openalex.org/works?filter=author.id:A5002776524,6,33,CN
https://openalex.org/A5071003992,Ashia C. Wilson,https://api.openalex.org/works?filter=author.id:A5013415067,11,33,US
https://openalex.org/A5011008665,Ran Zmigrod,https://api.openalex.org/works?filter=author.id:A5061434234,6,26,GB
https://openalex.org/A5090414948,Mert Özer,https://api.openalex.org/works?filter=author.id:A5057345471,7,25,US
https://openalex.org/A5052327595,Soufiane Rital,https://api.openalex.org/works?filter=author.id:A5040834180,6,20,FR
https://openalex.org/A5013415067,Joanna Komoszyńska,https://api.openalex.org/works?filter=author.id:A5042849000,5,13,PL
https://openalex.org/A5087989363,Joseph Bajjalieh,https://api.openalex.org/works?filter=author.id:A5063976924,4,12,US
https://openalex.org/A5061434234,Andreas Kotsios,https://api.openalex.org/works?filter=author.id:A5042435184,2,8,SE
https://openalex.org/A5064307334,Osman Baskaya,https://api.openalex.org/works?filter=author.id:A5040785073,3,7,TR
https://openalex.org/A5029542014,Leonardo Angeli,https://api.openalex.org/works?filter=author.id:A5000432566,1,6,BE
https://openalex.org/A5040785073,Julie Fournet,https://api.openalex.org/works?filter=author.id:A5076015541,5,6,FR
https://openalex.org/A5090426177,William Yang Wang,https://api.openalex.org/works?filter=author.id:A5050195037,60,974,US
https://openalex.org/A5047337343,Michael D. Robinson,https://api.openalex.org/works?filter=author.id:A5018922346,60,459,US
https://openalex.org/A5081113127,Virgil Zeigler‐Hill,https://api.openalex.org/works?filter=author.id:A5090426177,43,332,US
https://openalex.org/A5047729967,Hauke R. Heekeren,https://api.openalex.org/works?filter=author.id:A5047729967,65,290,DE
https://openalex.org/A5079965457,Petra Quillfeldt,https://api.openalex.org/works?filter=author.id:A5000612891,38,258,DE
https://openalex.org/A5059868302,Peter J. Rentfrow,https://api.openalex.org/works?filter=author.id:A5005931232,50,176,GB
https://openalex.org/A5076380356,Candice L. Odgers,https://api.openalex.org/works?filter=author.id:A5009846782,52,154,US
https://openalex.org/A5062817658,Dakuo Wang,https://api.openalex.org/works?filter=author.id:A5062817658,24,139,US
https://openalex.org/A5050195037,Junping Qiu,https://api.openalex.org/works?filter=author.id:A5088688595,15,119,CN
https://openalex.org/A5000612891,Alfonso E. Romero,https://api.openalex.org/works?filter=author.id:A5000459620,27,111,GB
https://openalex.org/A5010287678,Marianne H. Rasmussen,https://api.openalex.org/works?filter=author.id:A5076380356,22,80,IS
https://openalex.org/A5082451952,Elise Smith,https://api.openalex.org/works?filter=author.id:A5090777482,17,79,US
https://openalex.org/A5005931232,Marta Vilar Recasens,https://api.openalex.org/works?filter=author.id:A5069871526,17,73,US
https://openalex.org/A5069871526,Samuel Randalls,https://api.openalex.org/works?filter=author.id:A5066209279,15,60,GB
https://openalex.org/A5000459620,Giulio Costantini,https://api.openalex.org/works?filter=author.id:A5089697749,16,48,IT
https://openalex.org/A5066209279,Akshay Swaminathan,https://api.openalex.org/works?filter=author.id:A5079965457,8,42,US
https://openalex.org/A5018922346,Evgeny Bobrov,https://api.openalex.org/works?filter=author.id:A5081113127,7,42,RU
https://openalex.org/A5090777482,Jung Pill Kim,https://api.openalex.org/works?filter=author.id:A5064984422,14,28,US
https://openalex.org/A5064984422,Johann Fueller,https://api.openalex.org/works?filter=author.id:A5082451952,7,24,AT
https://openalex.org/A5057159406,Zoheb Borbora,https://api.openalex.org/works?filter=author.id:A5047337343,9,15,US
https://openalex.org/A5013074375,Jacob Levy Abitbol,https://api.openalex.org/works?filter=author.id:A5057159406,5,10,FR
https://openalex.org/A5041873269,Scott Brophy,https://api.openalex.org/works?filter=author.id:A5010287678,1,6,US
https://openalex.org/A5089697749,Sophia Bengtsson,https://api.openalex.org/works?filter=author.id:A5041873269,1,5,SE
https://openalex.org/A5046378278,Neil T. Heffernan,https://api.openalex.org/works?filter=author.id:A5078998782,25,270,US
https://openalex.org/A5074574640,Jianping Wu,https://api.openalex.org/works?filter=author.id:A5055302018,27,263,CN
https://openalex.org/A5070069894,Andrew J. Calder,https://api.openalex.org/works?filter=author.id:A5006263594,71,169,GB
https://openalex.org/A5010133849,Ineke Maas,https://api.openalex.org/works?filter=author.id:A5002680091,27,157,NL
https://openalex.org/A5063142391,Paul M. Leonardi,https://api.openalex.org/works?filter=author.id:A5075070427,41,157,US
https://openalex.org/A5006263594,Fabian Stephany,https://api.openalex.org/works?filter=author.id:A5034160918,9,111,US
https://openalex.org/A5075070427,Max Karukivi,https://api.openalex.org/works?filter=author.id:A5043619898,18,88,FI
https://openalex.org/A5085423155,Lorenzo Gatti,https://api.openalex.org/works?filter=author.id:A5079215275,13,87,IT
https://openalex.org/A5079215275,Mara Albonei Dudeque Pianovski,https://api.openalex.org/works?filter=author.id:A5059940728,17,77,BR
https://openalex.org/A5078998782,Abigail Adams,https://api.openalex.org/works?filter=author.id:A5087267903,8,73,GB
https://openalex.org/A5043619898,Alberto Caimo,https://api.openalex.org/works?filter=author.id:A5015375969,12,64,IE
https://openalex.org/A5072973188,Mohammad Zavid Parvez,https://api.openalex.org/works?filter=author.id:A5063142391,12,59,AU
https://openalex.org/A5038665766,Dimitrios Pontikakis,https://api.openalex.org/works?filter=author.id:A5031954654,8,49,ES
https://openalex.org/A5088681766,Jonathan L. Herlocker,https://api.openalex.org/works?filter=author.id:A5035566640,20,47,US
https://openalex.org/A5034160918,Diego Alburez-Gutiérrez,https://api.openalex.org/works?filter=author.id:A5070069894,8,42,DE
https://openalex.org/A5087267903,Yerai Doval,https://api.openalex.org/works?filter=author.id:A5065038805,8,33,ES
https://openalex.org/A5067041481,Amélie A. Augé,https://api.openalex.org/works?filter=author.id:A5034106034,10,27,FK
https://openalex.org/A5059940728,Ilenia Zara,https://api.openalex.org/works?filter=author.id:A5010133849,12,16,IT
https://openalex.org/A5065038805,Nathan A. Dhaliwal,https://api.openalex.org/works?filter=author.id:A5046378278,7,16,CA
https://openalex.org/A5035566640,Yannis Vergados,https://api.openalex.org/works?filter=author.id:A5074574640,5,12,US
https://openalex.org/A5055302018,Jinyan Qiu,https://api.openalex.org/works?filter=author.id:A5072973188,3,6,CN
https://openalex.org/A5049045547,Christian Körner,https://api.openalex.org/works?filter=author.id:A5075149019,110,644,CH
https://openalex.org/A5075298587,Alessandro Vespignani,https://api.openalex.org/works?filter=author.id:A5046546654,114,539,IT
https://openalex.org/A5005469555,Adam D. Galinsky,https://api.openalex.org/works?filter=author.id:A5046875630,93,425,US
https://openalex.org/A5082301273,Benkang Chang,https://api.openalex.org/works?filter=author.id:A5060125208,25,394,CN
https://openalex.org/A5063110994,Cliona Ní Mhurchú,https://api.openalex.org/works?filter=author.id:A5049757171,62,312,NZ
https://openalex.org/A5060125208,Sijia Yang,https://api.openalex.org/works?filter=author.id:A5027112658,22,280,CN
https://openalex.org/A5026664013,Shawn Marshall,https://api.openalex.org/works?filter=author.id:A5053331185,43,255,CA
https://openalex.org/A5046546654,Johannes Schöning,https://api.openalex.org/works?filter=author.id:A5047275453,29,223,CH
https://openalex.org/A5006595291,S. V. Subramanian,https://api.openalex.org/works?filter=author.id:A5006595291,31,211,US
https://openalex.org/A5005858068,Pedro O. S. Vaz de Melo,https://api.openalex.org/works?filter=author.id:A5023882015,21,182,BR
https://openalex.org/A5075149019,Joshua R. Goldstein,https://api.openalex.org/works?filter=author.id:A5028165929,26,98,US
https://openalex.org/A5023882015,Paul Smith,https://api.openalex.org/works?filter=author.id:A5082301273,12,92,GB
https://openalex.org/A5017287575,Valérie Seror,https://api.openalex.org/works?filter=author.id:A5039891046,20,90,FR
https://openalex.org/A5051690097,Tania Tudorache,https://api.openalex.org/works?filter=author.id:A5051690097,19,85,US
https://openalex.org/A5049757171,Dae‐Myeong Geum,https://api.openalex.org/works?filter=author.id:A5057908119,15,82,KR
https://openalex.org/A5086795283,Loretta Auvil,https://api.openalex.org/works?filter=author.id:A5020556428,17,65,US
https://openalex.org/A5046875630,Eva‐Maria Euchner,https://api.openalex.org/works?filter=author.id:A5063110994,8,55,DE
https://openalex.org/A5047275453,Oliver Pfante,https://api.openalex.org/works?filter=author.id:A5005858068,3,25,DE
https://openalex.org/A5057908119,Tore Opsahl,https://api.openalex.org/works?filter=author.id:A5075298587,10,24,US
https://openalex.org/A5039891046,Roberta E. Dihoff,https://api.openalex.org/works?filter=author.id:A5026664013,11,23,US
https://openalex.org/A5045412540,Zhenhai Huang,https://api.openalex.org/works?filter=author.id:A5017287575,4,21,CN
https://openalex.org/A5027112658,Miller McPherson,https://api.openalex.org/works?filter=author.id:A5049045547,12,20,US
https://openalex.org/A5020556428,Jongbin Jung,https://api.openalex.org/works?filter=author.id:A5005469555,6,19,US
https://openalex.org/A5028165929,Karin Boczek,https://api.openalex.org/works?filter=author.id:A5045412540,4,13,DE
https://openalex.org/A5053331185,Margit Jochum,https://api.openalex.org/works?filter=author.id:A5086795283,3,6,CH
https://openalex.org/A5039131111,Dongke Zhang,https://api.openalex.org/works?filter=author.id:A5056974995,61,716,CN
https://openalex.org/A5039684452,Yueying Li,https://api.openalex.org/works?filter=author.id:A5079043288,28,387,CN
https://openalex.org/A5002619444,S. Sandeep Pradhan,https://api.openalex.org/works?filter=author.id:A5012221966,44,297,US
https://openalex.org/A5003314979,Stephen P. Osborne,https://api.openalex.org/works?filter=author.id:A5003314979,37,265,GB
https://openalex.org/A5006040771,Marzyeh Ghassemi,https://api.openalex.org/works?filter=author.id:A5070063054,35,242,US
https://openalex.org/A5010359719,John Michael,https://api.openalex.org/works?filter=author.id:A5042184721,19,221,US
https://openalex.org/A5020729425,Supriya Roy,https://api.openalex.org/works?filter=author.id:A5010359719,25,179,IN
https://openalex.org/A5036647651,Kirk Warren Brown,https://api.openalex.org/works?filter=author.id:A5035155852,52,145,US
https://openalex.org/A5059149054,Barbara C. Schouten,https://api.openalex.org/works?filter=author.id:A5059149054,30,112,NL
https://openalex.org/A5055624362,Anirban Mondal,https://api.openalex.org/works?filter=author.id:A5016644391,12,109,IN
https://openalex.org/A5016644391,Michael L. Kalish,https://api.openalex.org/works?filter=author.id:A5056106335,22,97,US
https://openalex.org/A5042184721,Erik Larsen,https://api.openalex.org/works?filter=author.id:A5050817933,19,89,DK
https://openalex.org/A5011649842,Ann MacLarnon,https://api.openalex.org/works?filter=author.id:A5065243939,36,84,GB
https://openalex.org/A5035155852,Ying Wang,https://api.openalex.org/works?filter=author.id:A5011649842,13,79,CN
https://openalex.org/A5056106335,Patrick Hummel,https://api.openalex.org/works?filter=author.id:A5002619444,13,67,US
https://openalex.org/A5056974995,Daniele Raimondi,https://api.openalex.org/works?filter=author.id:A5020836177,14,54,BE
https://openalex.org/A5050817933,Sílvia Majó-Vázquez,https://api.openalex.org/works?filter=author.id:A5036647651,8,27,GB
https://openalex.org/A5020836177,Rose Johnson,https://api.openalex.org/works?filter=author.id:A5006040771,11,25,GB
https://openalex.org/A5020025569,Anna Blumenthal,https://api.openalex.org/works?filter=author.id:A5020729425,6,24,CA
https://openalex.org/A5065243939,Omid Askarisichani,https://api.openalex.org/works?filter=author.id:A5020025569,4,14,US
https://openalex.org/A5020104337,Raphael Ottoni,https://api.openalex.org/works?filter=author.id:A5020104337,6,9,BR
https://openalex.org/A5012221966,Vanina Jasmine Torlò,https://api.openalex.org/works?filter=author.id:A5039131111,4,7,GB
https://openalex.org/A5014110396,J. A. Timmons,https://api.openalex.org/works?filter=author.id:A5039684452,3,7,US
